date,time,sensor,message
2008-06-09,14:40:55.8607,AD1-A,3.00973
2008-06-09,14:40:58.6735,AD1-A,2.98309
2008-06-09,14:41:01.29896,AD1-A,3.02934
2008-06-09,14:41:04.5468,AD1-A,2.97864
2008-06-09,14:41:16.28481,AD1-A,2.99903
2008-06-09,14:41:19.2156,AD1-A,3.03294
2008-06-09,14:41:25.1721,AD1-A,2.98465
2008-06-09,14:41:28.1517,AD1-A,3.03575
2008-06-09,14:41:31.175,AD1-A,2.97825
2008-06-09,14:41:34.993573,M17,ON
2008-06-09,14:41:40.545142,M17,OFF
2008-06-09,14:41:42.31646,M17,ON
2008-06-09,14:41:43.671319,AD1-A,3.00591
2008-06-09,14:41:46.519541,M17,OFF
2008-06-09,14:41:49.5776,AD1-A,3.03114
2008-06-09,14:41:52.28919,AD1-A,3.00505
2008-06-09,14:41:58.237,AD1-A,3.03208
2008-06-09,14:42:01.21702,AD1-A,2.98895
2008-06-09,14:42:16.31464,AD1-A,3.00919
2008-06-09,14:42:19.2431,AD1-A,3.04005
2008-06-09,14:42:22.2562,AD1-A,2.99059
2008-06-09,14:42:25.29954,AD1-A,3.01348
2008-06-09,14:42:27.520732,M17,ON
2008-06-09,14:42:28.21644,AD1-A,3.04005
2008-06-09,14:42:29.638298,M17,OFF
2008-06-09,14:42:30.625037,M17,ON
2008-06-09,14:42:34.13049,AD1-A,3.01364
2008-06-09,14:42:35.677117,M17,OFF
2008-06-09,14:42:37.12201,AD1-A,3.057
2008-06-09,14:42:37.716288,M17,ON
2008-06-09,14:42:42.532257,M17,OFF
2008-06-09,14:42:43.11117,AD1-A,2.97958
2008-06-09,14:42:46.12313,AD1-A,3.00934
2008-06-09,14:42:49.2545,AD1-A,3.03684
2008-06-09,14:42:55.3747,AD1-A,2.99809
2008-06-09,14:42:59.606473,M17,ON
2008-06-09,14:43:01.28065,AD1-A,3.0277
2008-06-09,14:43:01.554991,M17,OFF
2008-06-09,14:43:04.7239,AD1-A,3.09622
2008-06-09,14:43:04.830057,M17,ON
2008-06-09,14:43:06.620646,M17,OFF
2008-06-09,14:43:07.4528,AD1-A,3.0452
2008-06-09,14:43:07.778367,M17,ON
