date,time,sensor,message
2008-06-09,10:16:20.943771,M14,OFF
2008-06-09,10:16:22.450937,M13,OFF
2008-06-09,10:16:25.464835,M14,ON
2008-06-09,10:16:26.780565,M13,ON
2008-06-09,10:16:30.30753,M14,OFF
2008-06-09,10:16:32.118029,M13,OFF
2008-06-09,10:16:32.478957,M13,ON
2008-06-09,10:16:34.574369,M13,OFF
2008-06-09,10:16:34.784315,M13,ON
2008-06-09,10:16:37.509579,M13,OFF
2008-06-09,10:16:51.29392,M13,ON
2008-06-09,10:16:55.912714,M13,OFF
2008-06-09,10:16:58.670925,M13,ON
2008-06-09,10:17:00.94577,M14,ON
2008-06-09,10:17:01.629246,M14,OFF
2008-06-09,10:17:02.109154,M13,OFF
2008-06-09,10:17:06.729489,M13,ON
2008-06-09,10:17:08.722685,M13,OFF
2008-06-09,10:17:21,asterisk,START
2008-06-09,10:17:31.771615,M13,ON
2008-06-09,10:17:32.810557,M13,OFF
2008-06-09,10:17:34.525221,M13,ON
2008-06-09,10:17:36.964559,M14,ON
2008-06-09,10:17:41.403336,M13,OFF
2008-06-09,10:17:47.651631,M13,ON
2008-06-09,10:17:49.502107,M13,OFF
2008-06-09,10:17:49.683036,M14,OFF
2008-06-09,10:17:52,asterisk,END
2008-06-09,10:17:53.410006,M13,ON
2008-06-09,10:17:56.769162,M14,ON
2008-06-09,10:17:57.319034,M13,OFF
2008-06-09,10:17:58.550764,M14,OFF
2008-06-09,10:17:58.708749,M14,ON
2008-06-09,10:18:01.953912,M14,OFF
2008-06-09,10:18:02.178848,M14,ON
2008-06-09,10:18:02.595786,M13,ON
2008-06-09,10:18:08.54413,M13,OFF
2008-06-09,10:18:08.6523,M14,OFF
2008-06-09,10:18:09.12001,M13,ON
2008-06-09,10:18:10.560852,M13,OFF
2008-06-09,10:18:13.804109,M14,ON
2008-06-09,10:18:15.829297,M14,OFF
2008-06-09,10:18:16.35324,M14,ON
2008-06-09,10:18:17,asterisk,START
2008-06-09,10:18:17.49373,M14,OFF
2008-06-09,10:18:42.245984,M13,ON
2008-06-09,10:18:43.905553,M13,OFF
2008-06-09,10:18:49.650929,M13,ON
2008-06-09,10:18:51.747423,M13,OFF
2008-06-09,10:19:06.351443,M13,ON
2008-06-09,10:19:08.6031,M13,OFF
2008-06-09,10:19:18.61046,M13,ON
2008-06-09,10:19:20.802626,M13,OFF
2008-06-09,10:19:37.821273,M13,ON
2008-06-09,10:19:38.376141,M14,ON
2008-06-09,10:19:39,asterisk,END
2008-06-09,10:19:39.375861,M14,OFF
2008-06-09,10:19:39.519897,M13,OFF
2008-06-09,10:19:39.815727,M14,ON
2008-06-09,10:19:40.486586,M13,ON
2008-06-09,10:19:41.500416,M14,OFF
2008-06-09,10:19:42.674488,M13,OFF
2008-06-09,10:19:51.10358,M14,ON
2008-06-09,10:19:51.274256,M13,ON
2008-06-09,10:19:56.65467,M14,OFF
2008-06-09,10:19:59.29999,M13,OFF
2008-06-09,10:19:59.355922,M13,ON
