date,time,sensor,message
2008-06-09,11:22:34.29616,AD1-A,3.01645
2008-06-09,11:22:40.16563,AD1-A,2.98161
2008-06-09,11:22:46.30601,AD1-A,3.00934
2008-06-09,11:22:47.445799,D01,OPEN
2008-06-09,11:22:52.6502,AD1-A,2.98294
2008-06-09,11:22:53.742801,I01,ABSENT
2008-06-09,11:22:55.23971,AD1-A,3.01864
2008-06-09,11:22:55.639083,I01,PRESENT
2008-06-09,11:22:57.311357,I04,ABSENT
2008-06-09,11:23:01.12892,AD1-A,2.99817
2008-06-09,11:23:04.26392,AD1-A,3.02473
2008-06-09,11:23:07.23908,AD1-A,2.97794
2008-06-09,11:23:08.343143,I03,ABSENT
2008-06-09,11:23:12.219715,I03,PRESENT
2008-06-09,11:23:13.24821,AD1-A,3.00716
2008-06-09,11:23:15.17918,D01,CLOSE
2008-06-09,11:23:17.456711,M17,ON
2008-06-09,11:23:19.12775,AD1-A,2.97161
2008-06-09,11:23:25.6718,AD1-B,0.037774
2008-06-09,11:23:27.390128,M17,OFF
2008-06-09,11:23:28.2721,AD1-B,0.334419
2008-06-09,11:23:31.31721,AD1-B,0.467195
2008-06-09,11:23:34.25172,AD1-B,0.51118
2008-06-09,11:23:43.24597,AD1-A,3.00122
2008-06-09,11:23:43.24597,AD1-B,0.46657
2008-06-09,11:23:46.807,AD1-A,2.97755
2008-06-09,11:23:48.59426,M17,ON
2008-06-09,11:23:49.30597,AD1-B,0.508289
2008-06-09,11:23:49.30597,AD1-A,3.02364
2008-06-09,11:23:49.558641,D01,OPEN
2008-06-09,11:23:52.21038,AD1-B,0.114806
2008-06-09,11:23:52.21038,AD1-A,2.9727
2008-06-09,11:23:55.52764,M17,OFF
2008-06-09,11:23:55.6506,AD1-A,3.02559
2008-06-09,11:23:55.755666,M17,ON
2008-06-09,11:23:58.545106,M17,OFF
2008-06-09,11:24:01.632623,M17,ON
2008-06-09,11:24:02.512789,D01,CLOSE
2008-06-09,11:24:04.19004,AD1-A,2.98708
