date,time,sensor,message
2008-04-15,12:25:35.724004,M17,OFF
2008-04-15,12:25:36.565759,M17,ON
2008-04-15,12:25:40.29216,AD1-A,3.00325
2008-04-15,12:25:42.743444,M17,OFF
2008-04-15,12:25:43.9457,AD1-A,3.04005
2008-04-15,12:25:46.295,AD1-A,2.98098
2008-04-15,12:25:47.415361,M17,ON
2008-04-15,12:25:49.790746,M17,OFF
2008-04-15,12:25:52.29093,AD1-A,3.01966
2008-04-15,12:25:52.537016,M17,ON
2008-04-15,12:25:55.20251,AD1-A,2.98731
2008-04-15,12:25:56.740788,M17,OFF
2008-04-15,12:25:58.492327,M17,ON
2008-04-15,12:25:59.785915,M17,OFF
2008-04-15,12:26:01.497477,M17,ON
2008-04-15,12:26:02.947088,M17,OFF
2008-04-15,12:26:03.48888,M17,ON
2008-04-15,12:26:05.478321,M17,OFF
2008-04-15,12:26:10.3141,AD1-A,3.0077
2008-04-15,12:26:13.1446,AD1-A,2.98114
2008-04-15,12:26:16.7665,AD1-A,3.0038
2008-04-15,12:26:22.20013,AD1-A,3.04481
2008-04-15,12:26:25.539818,M17,ON
2008-04-15,12:26:31.22152,AD1-B,0.0342974
2008-04-15,12:26:32.68677,M17,OFF
2008-04-15,12:26:34.14368,AD1-B,0.453562
2008-04-15,12:26:37.30601,AD1-B,0.480007
2008-04-15,12:26:40.29337,AD1-B,0.521024
2008-04-15,12:26:43.2265,AD1-B,0.39903
2008-04-15,12:26:43.480605,M17,ON
2008-04-15,12:26:46.15804,AD1-B,0.0555477
2008-04-15,12:26:47.839804,M17,OFF
2008-04-15,12:26:52.545068,AD1-A,3.00653
2008-04-15,12:26:55.19784,AD1-A,3.03106
2008-04-15,12:26:57.889059,M17,ON
2008-04-15,12:27:01.23158,AD1-A,2.99794
2008-04-15,12:27:03.901364,M17,OFF
2008-04-15,12:27:04.26396,AD1-A,3.03302
2008-04-15,12:27:04.525271,M17,ON
2008-04-15,12:27:06.212738,M17,OFF
2008-04-15,12:27:10.25632,AD1-A,2.99614
2008-04-15,12:27:12.618933,M17,ON
2008-04-15,12:27:13.3809,AD1-A,3.05544
2008-04-15,12:27:17.957575,M17,OFF
2008-04-15,12:27:19.3285,AD1-A,3.0152
2008-04-15,12:27:19.549178,M17,ON
2008-04-15,12:27:22.857,AD1-A,2.98942
2008-04-15,12:27:25.768534,M17,OFF
2008-04-15,12:27:30.719264,M17,ON
2008-04-15,12:27:31.14181,AD1-A,3.01184
2008-04-15,12:27:34.7163,AD1-A,3.0663
2008-04-15,12:27:37.4438,AD1-A,3.00622
2008-04-15,12:27:38.260572,M17,OFF
2008-04-15,12:27:40.17291,AD1-A,3.04684
2008-04-15,12:27:43.32461,AD1-A,2.99075
2008-04-15,12:27:49.9524,AD1-A,3.03395
2008-04-15,12:27:52.14747,AD1-A,2.98372
2008-04-15,12:27:56.619151,M17,ON
2008-04-15,12:27:58.4244,AD1-A,3.02247
2008-04-15,12:27:58.924343,M17,OFF
2008-04-15,12:28:01.24486,AD1-A,2.98809
2008-04-15,12:28:02.918316,M17,ON
2008-04-15,12:28:07.462123,M17,OFF
2008-04-15,12:28:10.2346,AD1-A,3.01833
2008-04-15,12:28:13.11502,AD1-A,2.98786
2008-04-15,12:28:16.26657,AD1-A,3.04802
2008-04-15,12:28:19.15816,AD1-A,2.98692
2008-04-15,12:28:22.18965,AD1-A,3.00872
2008-04-15,12:28:22.877755,M17,ON
2008-04-15,12:28:25.28179,AD1-A,3.03669
2008-04-15,12:28:26.241897,M17,OFF
2008-04-15,12:28:26.971754,M17,ON
2008-04-15,12:28:30.47095,M17,OFF
2008-04-15,12:28:31.20772,AD1-A,3.01262
2008-04-15,12:28:33.24416,M17,ON
2008-04-15,12:28:34.17925,AD1-A,3.05895
2008-04-15,12:28:37.10075,AD1-B,0.0341021
2008-04-15,12:28:37.10075,AD1-A,2.98848
2008-04-15,12:28:38.65772,M17,OFF
2008-04-15,12:28:40.8536,AD1-B,0.38774
2008-04-15,12:28:42.57688,M17,ON
2008-04-15,12:28:43.6751,AD1-B,0.501453
2008-04-15,12:28:46.3012,AD1-B,0.123713
2008-04-15,12:28:47.66035,M17,OFF
2008-04-15,12:28:49.845295,D01,OPEN
2008-04-15,12:28:49.9512,AD1-A,3.01591
2008-04-15,12:28:50.184279,M17,ON
2008-04-15,12:28:52.640543,I02,PRESENT
2008-04-15,12:28:52.767,AD1-A,3.04841
2008-04-15,12:28:55.9278,AD1-A,2.99591
2008-04-15,12:28:57.192969,M17,OFF
2008-04-15,12:28:58.757576,M17,ON
2008-04-15,12:29:01.21913,AD1-A,3.01934
2008-04-15,12:29:01.470851,I01,PRESENT
2008-04-15,12:29:04.28573,AD1-A,3.04552
2008-04-15,12:29:04.28573,M18,ON
2008-04-15,12:29:05.805708,M18,OFF
2008-04-15,12:29:06.500762,D01,CLOSE
2008-04-15,12:29:16.20416,AD1-A,3.00989
2008-04-15,12:29:17.212097,M17,OFF
2008-04-15,12:29:19.3563,AD1-A,2.98536
2008-04-15,12:29:21.74012,M17,ON
2008-04-15,12:29:22.11724,AD1-A,3.01442
2008-04-15,12:29:25.14875,AD1-A,3.03528
