date,time,sensor,message
2008-06-09,14:14:34.14193,AD1-A,2.91231
2008-06-09,14:14:35.475887,M17,OFF
2008-06-09,14:14:37.16376,AD1-A,2.88004
2008-06-09,14:14:37.768186,M17,ON
2008-06-09,14:14:40.22537,AD1-A,2.90825
2008-06-09,14:14:41.423186,M17,OFF
2008-06-09,14:14:43.14709,AD1-A,3.01184
2008-06-09,14:14:49.20275,AD1-A,3.09575
2008-06-09,14:14:52.5484,AD1-A,3.11684
2008-06-09,14:14:53.164183,M17,ON
2008-06-09,14:14:56.114331,M17,OFF
2008-06-09,14:14:57.10092,M17,ON
2008-06-09,14:14:58.1086,AD1-A,3.04755
2008-06-09,14:15:01.1609,AD1-A,3.09184
2008-06-09,14:15:01.625686,M17,OFF
2008-06-09,14:15:02.789799,M17,ON
2008-06-09,14:15:03.898895,M17,OFF
2008-06-09,14:15:04.35024,AD1-A,3.02856
2008-06-09,14:15:07.12013,AD1-A,3.07981
2008-06-09,14:15:07.732866,M17,ON
2008-06-09,14:15:09.91331,M17,OFF
2008-06-09,14:15:13.4465,AD1-A,3.01817
2008-06-09,14:15:16.11211,AD1-A,3.03895
2008-06-09,14:15:22.579598,M17,ON
2008-06-09,14:15:26.297828,M17,OFF
2008-06-09,14:15:28.478053,M17,ON
2008-06-09,14:15:30.17589,M17,OFF
2008-06-09,14:15:31.22756,AD1-A,2.99887
2008-06-09,14:15:34.977,AD1-A,3.02208
2008-06-09,14:15:43.8454,AD1-A,2.99106
2008-06-09,14:15:46.17636,AD1-A,3.01489
2008-06-09,14:15:52.11974,AD1-A,2.97372
2008-06-09,14:15:55.7305,AD1-A,3.01606
2008-06-09,14:15:58.6634,AD1-A,2.96481
2008-06-09,14:16:13.30586,AD1-A,2.99387
2008-06-09,14:16:16.36375,AD1-A,2.96614
2008-06-09,14:16:18.249771,M17,ON
2008-06-09,14:16:21.659036,M17,OFF
2008-06-09,14:16:22.467015,M17,ON
2008-06-09,14:16:24.344794,M17,OFF
2008-06-09,14:16:31.2213,AD1-A,2.99192
2008-06-09,14:16:32.969359,M17,ON
2008-06-09,14:16:34.25449,AD1-A,2.96856
2008-06-09,14:16:34.480541,M17,OFF
2008-06-09,14:16:36.816681,M17,ON
2008-06-09,14:16:37.22649,AD1-A,3.00137
2008-06-09,14:16:39.11253,M17,OFF
2008-06-09,14:16:43.11447,AD1-A,2.96215
2008-06-09,14:16:49.19732,AD1-A,2.98528
2008-06-09,14:16:52.2189,AD1-A,2.95848
2008-06-09,14:16:55.5052,AD1-A,3.00848
2008-06-09,14:16:58.20221,AD1-A,2.95465
2008-06-09,14:17:01.4441,AD1-A,2.97676
2008-06-09,14:17:04.25774,AD1-A,3.00005
2008-06-09,14:17:19.4121,AD1-A,2.97067
2008-06-09,14:17:22.23393,AD1-A,2.99825
2008-06-09,14:17:25.14816,AD1-A,2.97419
2008-06-09,14:17:28.5982,AD1-A,3.06184
2008-06-09,14:17:31.7629,AD1-A,2.99895
2008-06-09,14:17:34.18091,AD1-A,2.95255
2008-06-09,14:17:38.986,M17,ON
2008-06-09,14:17:39.696938,M17,OFF
2008-06-09,14:17:58.4107,AD1-A,2.97489
2008-06-09,14:18:01.23274,AD1-A,2.95348
2008-06-09,14:18:04.12427,AD1-A,2.97794
2008-06-09,14:18:07.21617,AD1-A,2.99809
2008-06-09,14:18:13.22246,AD1-A,2.95708
2008-06-09,14:18:19.2583,AD1-A,2.98215
2008-06-09,14:18:22.1816,AD1-A,2.95544
2008-06-09,14:18:25.2559,AD1-A,2.97895
2008-06-09,14:18:28.3386,AD1-A,3.00637
2008-06-09,14:18:34.4174,AD1-A,2.952
2008-06-09,14:18:37.10422,AD1-A,2.99809
2008-06-09,14:18:46.17601,AD1-A,2.96942
2008-06-09,14:18:49.25669,AD1-A,2.99598
2008-06-09,14:18:52.11909,AD1-A,2.9663
2008-06-09,14:18:55.17663,AD1-A,3.0113
2008-06-09,14:19:01.10022,AD1-A,2.95544
2008-06-09,14:19:10.7485,AD1-A,2.99387
2008-06-09,14:19:16.1785,AD1-A,2.96575
2008-06-09,14:19:19.1121,AD1-A,3.02223
2008-06-09,14:19:28.20787,AD1-A,2.97325
2008-06-09,14:19:31.20133,AD1-A,2.95176
2008-06-09,14:19:34.4185,AD1-A,2.92458
2008-06-09,14:19:40.31209,AD1-A,2.99426
2008-06-09,14:19:46.26852,AD1-A,2.97278
2008-06-09,14:19:49.11479,AD1-A,3.0013
2008-06-09,14:19:55.22048,AD1-A,2.96778
2008-06-09,14:20:01.16501,AD1-A,3.00247
2008-06-09,14:20:04.8071,AD1-A,2.97387
2008-06-09,14:20:07.1121,AD1-A,3.00216
2008-06-09,14:20:33.13,AD1-A,2.97442
2008-06-09,14:20:40.6668,AD1-A,2.99528
2008-06-09,14:20:43.6931,AD1-A,2.9513
