date,time,sensor,message
2008-03-28,13:52:22.52505,M13,OFF
2008-03-28,13:52:23.465114,M13,ON
2008-03-28,13:52:28.833895,M13,OFF
2008-03-28,13:52:29.683675,M13,ON
2008-03-28,13:52:31.632426,M13,OFF
2008-03-28,13:52:37.969306,M13,ON
2008-03-28,13:52:39.295942,M13,OFF
2008-03-28,13:52:39.625856,M13,ON
2008-03-28,13:52:49.66575,M13,OFF
2008-03-28,13:52:49.919693,M13,ON
2008-03-28,13:52:56.977738,M13,OFF
2008-03-28,13:53:06.203207,M13,ON
2008-03-28,13:53:09.148413,M13,OFF
2008-03-28,13:53:10.512054,M13,ON
2008-03-28,13:53:14.552946,M13,OFF
2008-03-28,13:53:16.526405,M13,ON
2008-03-28,13:53:18.997722,M13,OFF
2008-03-28,13:53:28.520366,M13,ON
2008-03-28,13:53:30.914596,M13,OFF
2008-03-28,13:53:31.53672,M13,ON
2008-03-28,13:53:35.298867,M13,OFF
2008-03-28,13:53:50.126231,M13,ON
2008-03-28,13:53:55.724644,M13,OFF
2008-03-28,13:54:04.924349,M13,ON
2008-03-28,13:54:11.574518,M13,OFF
2008-03-28,13:54:16.499204,M13,ON
2008-03-28,13:54:20.364126,M13,OFF
2008-03-28,13:54:27.412242,M13,ON
2008-03-28,13:54:37.52016,M13,OFF
2008-03-28,13:54:39.461321,M13,ON
2008-03-28,13:54:40.503294,M13,OFF
2008-03-28,13:54:44.517234,M13,ON
2008-03-28,13:54:48.824561,M13,ON
2008-03-28,13:54:52.970796,M13,OFF
2008-03-28,13:54:54.599357,M13,ON
2008-03-28,13:55:09.330112,M13,OFF
2008-03-28,13:55:09.927892,M13,ON
2008-03-28,13:55:12.223253,M13,OFF
2008-03-28,13:55:12.348282,M13,ON
2008-03-28,13:55:16.875978,M13,OFF
2008-03-28,13:55:21.412789,M13,ON
2008-03-28,13:55:23.742163,M13,OFF
2008-03-28,13:55:31.1415,M13,ON
2008-03-28,13:55:42.224508,M13,OFF
2008-03-28,13:55:46.512976,M13,ON
2008-03-28,13:55:52.607899,M13,ON
2008-03-28,13:55:57.590211,M13,OFF
2008-03-28,13:55:57.937186,M13,ON
2008-03-28,13:56:02.971948,M13,OFF
2008-03-28,13:56:03.299858,M13,ON
2008-03-28,13:56:05.201567,M13,OFF
2008-03-28,13:56:05.345575,M13,ON
2008-03-28,13:56:10.44406,M13,OFF
2008-03-28,13:56:10.802076,M13,ON
2008-03-28,13:56:14.355481,M13,OFF
2008-03-28,13:56:16.467925,M13,ON
2008-03-28,13:56:17.890521,M13,OFF
2008-03-28,13:56:18.518347,M13,ON
2008-03-28,13:56:24.128785,M13,OFF
2008-03-28,13:56:25.14562,M13,ON
2008-03-28,13:56:29.303383,M13,OFF
2008-03-28,13:56:29.535323,M13,ON
2008-03-28,13:56:34.511969,M13,OFF
2008-03-28,13:56:37.525148,M13,ON
2008-03-28,13:56:41.482058,M13,ON
2008-03-28,13:56:41.84153,M13,OFF
2008-03-28,13:56:43.517513,M13,OFF
2008-03-28,13:56:43.943373,M13,ON
2008-03-28,13:56:44.977126,M13,OFF
2008-03-28,13:56:46.976587,M13,ON
2008-03-28,13:56:49.712145,M13,OFF
2008-03-28,13:56:52.52839,M13,ON
2008-03-28,13:56:54.245545,M13,OFF
2008-03-28,13:56:57.211437,M13,ON
2008-03-28,13:57:02.929035,M13,OFF
2008-03-28,13:57:05.652831,M13,ON
2008-03-28,13:57:09.498987,M13,OFF
2008-03-28,13:57:10.424731,M13,ON
2008-03-28,13:57:24.851512,M13,OFF
2008-03-28,13:57:42.4815,M13,ON
2008-03-28,13:57:45.841749,M13,ON
2008-03-28,13:57:49.730699,M13,OFF
2008-03-28,13:57:51.82349,M13,ON
2008-03-28,13:57:54.341456,M13,OFF
2008-03-28,13:57:54.665353,M13,ON
2008-03-28,13:57:56.910846,M13,OFF
2008-03-28,13:57:58.842925,M13,ON
2008-03-28,13:58:01.519221,M13,OFF
2008-03-28,13:58:01.872219,M13,ON
2008-03-28,13:58:03.975368,M13,OFF
2008-03-28,13:58:04.112391,M13,ON
2008-03-28,13:58:06.524767,M13,ON
2008-03-28,13:58:06.7791,M13,OFF
2008-03-28,13:58:09.76089,M13,OFF
2008-03-28,13:58:12.399619,M13,ON
2008-03-28,13:58:15.750126,M13,OFF
2008-03-28,13:58:16.815843,M13,ON
2008-03-28,13:58:21.584927,M13,OFF
2008-03-28,13:58:23.559109,M13,ON
2008-03-28,13:58:28.607302,M13,OFF
2008-03-28,13:58:28.730351,M13,ON
2008-03-28,13:58:31.612564,M13,OFF
2008-03-28,13:58:34.999629,M13,ON
2008-03-28,13:58:40.502183,M13,OFF
2008-03-28,13:58:42.321648,M13,ON
2008-03-28,13:58:44.75189,M13,OFF
2008-03-28,13:58:52.56886,M13,ON
2008-03-28,13:58:54.584322,M13,OFF
2008-03-28,13:58:56.122953,M13,ON
2008-03-28,13:59:05.85562,M13,OFF
2008-03-28,13:59:13.10942,M13,ON
2008-03-28,13:59:15.208346,M13,OFF
